gid,role,role_score,cluster_id,priority_score,evidence
100000000332284100,coordinator,0.76,6,0.936983,"Coordination signs: 10 payers/12 tx in, 3 recipients/3 tx out; betweenness p94, 2 seeds within 2 hops. Verify."
100000000343175100,coordinator,0.76,11,0.968113,"Coordination signs: 8 payers/14 tx in, 31 recipients/33 tx out; betweenness p99, 9 seeds within 2 hops. Verify. Seed inflow is understated."
100000000369781100,terminal,0.45,6,0.498008,"Hop 4: 5,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000375150100,terminal,0.45,13,0.531119,"Hop 4: 300,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000404740100,terminal,0.45,25,0.512561,"Hop 4: 25,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000408846100,terminal,0.82,26,0.348876,"No captured outflow at hop 3; 40,500 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000413678100,distributor,0.66,4,0.716333,"Fan-out signs: 3 recipients/18 tx, 528,198 KZT out; 2 payers/2 tx in. Verify."
100000000424935100,terminal,0.45,27,0.374911,"Hop 4: 15,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000425407100,terminal,0.82,2,0.426780,"No captured outflow at hop 2; 20,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000437046100,coordinator,0.76,0,0.972230,"Coordination signs: 9 payers/20 tx in, 42 recipients/73 tx out; betweenness p99, 4 seeds within 2 hops. Verify."
100000000440392100,terminal,0.82,3,0.396340,"No captured outflow at hop 1; 105,705 KZT from 1 payers/4 tx. Observed-sample terminal; verify."
100000000456947100,peripheral,0.50,72,0.198698,"0 payers/0 tx in (0 KZT), 0 recipients/0 tx out (0 KZT); no strong role signal. Seed inflow is understated."
100000000470237100,terminal,0.45,27,0.517768,"Hop 4: 32,500 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000481716100,terminal,0.82,7,0.498743,"No captured outflow at hop 3; 8,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000489417100,transit,0.68,13,0.857899,"Transit signs: 3 payers/3 tx in, 1 recipients/1 tx out; forwarded 109% of recorded inflow. Verify."
100000000490383100,distributor,0.66,3,0.896751,"Fan-out signs: 8 recipients/9 tx, 461,375 KZT out; 3 payers/3 tx in. Verify."
100000000500040100,terminal,0.45,0,0.450122,"Hop 4: 20,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000507799100,coordinator,0.76,38,0.486782,"Coordination signs: 1 payers/1 tx in, 1 recipients/1 tx out; betweenness p94, 1 seeds within 2 hops. Verify."
100000000533217100,terminal,0.82,0,0.566166,"No captured outflow at hop 2; 53,587 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000534581100,transit,0.68,4,0.666032,"Transit signs: 2 payers/2 tx in, 1 recipients/1 tx out; forwarded 71% of recorded inflow. Verify."
100000000542087100,terminal,0.45,35,0.264230,"Hop 4: 8,507 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000552584100,peripheral,0.50,23,0.587617,"1 payers/3 tx in (2,500,000 KZT), 1 recipients/1 tx out (57,500 KZT); no strong role signal."
100000000555721100,terminal,0.82,0,0.545583,"No captured outflow at hop 1; 113,000 KZT from 2 payers/3 tx. Observed-sample terminal; verify."
100000000557536100,terminal,0.45,35,0.372508,"Hop 4: 153,000 KZT from 1 payers/7 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000560751100,terminal,0.82,13,0.510425,"No captured outflow at hop 3; 25,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000561160100,terminal,0.45,2,0.517301,"Hop 4: 240,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000569479100,terminal,0.82,0,0.464497,"No captured outflow at hop 3; 320,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000572276100,peripheral,0.50,1,0.417145,"1 payers/1 tx in (13,075 KZT), 1 recipients/1 tx out (34,547 KZT); no strong role signal."
100000000580561100,consolidator,0.62,43,0.843169,"Consolidation signs: 2 payers/3 tx, 27,980 KZT observed in, 3 recipients; seed inflow is understated. Verify."
100000000581662100,terminal,0.45,9,0.379717,"Hop 4: 21,160 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000581682100,terminal,0.45,27,0.313629,"Hop 4: 5,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000583220100,peripheral,0.50,66,0.590432,"1 payers/1 tx in (5,000 KZT), 1 recipients/4 tx out (761,255 KZT); no strong role signal."
100000000594783100,peripheral,0.50,23,0.598721,"1 payers/10 tx in (2,635,000 KZT), 2 recipients/2 tx out (152,500 KZT); no strong role signal."
100000000596954100,peripheral,0.50,2,0.717746,"1 payers/1 tx in (120,000 KZT), 2 recipients/2 tx out (48,100 KZT); no strong role signal."
100000000600707100,terminal,0.45,36,0.514964,"Hop 4: 89,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000607731100,peripheral,0.50,28,0.591099,"1 payers/1 tx in (20,000 KZT), 1 recipients/1 tx out (66,666 KZT); no strong role signal."
100000000607941100,peripheral,0.50,3,0.867000,"2 payers/3 tx in (50,000 KZT), 1 recipients/4 tx out (70,000 KZT); no strong role signal."
100000000608031100,terminal,0.45,16,0.502815,"Hop 4: 30,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000611474100,terminal,0.82,22,0.518569,"No captured outflow at hop 3; 32,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000625169100,terminal,0.82,1,0.335125,"No captured outflow at hop 2; 10,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000627521100,terminal,0.45,39,0.260759,"Hop 4: 6,500 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000629812100,terminal,0.82,53,0.533545,"No captured outflow at hop 2; 22,000 KZT from 2 payers/2 tx. Observed-sample terminal; verify."
100000000634341100,terminal,0.45,0,0.511093,"Hop 4: 24,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000640800100,coordinator,0.76,4,0.585748,"Coordination signs: 1 payers/1 tx in, 4 recipients/6 tx out; betweenness p95, 0 seeds within 2 hops. Verify."
100000000646541100,terminal,0.82,0,0.661571,"No captured outflow at hop 2; 25,300 KZT from 3 payers/4 tx. Observed-sample terminal; verify."
100000000655469100,terminal,0.45,21,0.439664,"Hop 4: 20,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000656682100,transit,0.68,0,0.480263,"Transit signs: 1 payers/1 tx in, 2 recipients/3 tx out; forwarded 113% of recorded inflow. Verify."
100000000661131100,terminal,0.82,1,0.278182,"No captured outflow at hop 3; 15,600 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000661912100,coordinator,0.76,0,0.939252,"Coordination signs: 5 payers/9 tx in, 2 recipients/8 tx out; betweenness p99, 1 seeds within 2 hops. Verify."
100000000667713100,distributor,0.66,3,0.801279,"Fan-out signs: 6 recipients/7 tx, 79,236 KZT out; 2 payers/10 tx in. Verify."
100000000673868100,distributor,0.66,29,0.776446,"Fan-out signs: 5 recipients/19 tx, 383,000 KZT out; 1 payers/5 tx in. Verify."
100000000673915100,terminal,0.45,35,0.274911,"Hop 4: 20,200 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000703894100,peripheral,0.50,28,0.661660,"1 payers/1 tx in (120,000 KZT), 1 recipients/1 tx out (35,000 KZT); no strong role signal."
100000000703902100,terminal,0.82,1,0.356019,"No captured outflow at hop 1; 25,499 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000704700100,terminal,0.45,24,0.498943,"Hop 4: 10,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000706545100,consolidator,0.72,3,0.886282,"Consolidation signs: 3 payers/8 tx, 1,070,300 KZT in; forwarded 7% of recorded inflow; verify."
100000000718427100,terminal,0.82,1,0.316767,"No captured outflow at hop 2; 6,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000723383100,coordinator,0.76,21,0.702303,"Coordination signs: 1 payers/1 tx in, 2 recipients/2 tx out; betweenness p96, 1 seeds within 2 hops. Verify."
100000000724540100,peripheral,0.50,4,0.597697,"1 payers/1 tx in (50,000 KZT), 1 recipients/1 tx out (100,000 KZT); no strong role signal."
100000000733373100,terminal,0.82,3,0.428249,"No captured outflow at hop 2; 10,710 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000733451100,peripheral,0.50,13,0.671773,"1 payers/2 tx in (70,000 KZT), 1 recipients/1 tx out (300,000 KZT); no strong role signal."
100000000733940100,terminal,0.45,30,0.469170,"Hop 4: 752,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000737152100,terminal,0.45,0,0.439130,"Hop 4: 35,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000749118100,peripheral,0.50,0,0.414186,"1 payers/1 tx in (10,330 KZT), 1 recipients/1 tx out (16,500 KZT); no strong role signal."
100000000764836100,peripheral,0.50,4,0.612572,"1 payers/1 tx in (251,716 KZT), 2 recipients/2 tx out (50,000 KZT); no strong role signal."
100000000765628100,terminal,0.82,3,0.472152,"No captured outflow at hop 2; 5,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000769919100,terminal,0.82,59,0.571773,"No captured outflow at hop 2; 250,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000782285100,terminal,0.82,31,0.418970,"No captured outflow at hop 3; 6,151 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000783406100,terminal,0.82,34,0.307555,"No captured outflow at hop 3; 6,066 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000785800100,transit,0.68,54,0.531876,"Transit signs: 1 payers/1 tx in, 1 recipients/1 tx out; forwarded 100% of recorded inflow. Verify."
100000000790311100,terminal,0.82,15,0.411426,"No captured outflow at hop 2; 46,300 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000791285100,distributor,0.66,26,0.700401,"Fan-out signs: 3 recipients/3 tx, 650,000 KZT out; 1 payers/2 tx in. Verify."
100000000795033100,terminal,0.82,0,0.539998,"No captured outflow at hop 2; 18,200 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000795129100,terminal,0.82,15,0.503683,"No captured outflow at hop 2; 332,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000795374100,terminal,0.82,4,0.349210,"No captured outflow at hop 3; 50,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000802149100,terminal,0.82,0,0.343936,"No captured outflow at hop 3; 104,128 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000803368100,terminal,0.45,14,0.507755,"Hop 4: 139,503 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000806727100,peripheral,0.50,2,0.544404,"1 payers/1 tx in (45,000 KZT), 1 recipients/1 tx out (5,000 KZT); no strong role signal."
100000000810551100,peripheral,0.50,2,0.629161,"1 payers/1 tx in (100,000 KZT), 1 recipients/1 tx out (7,100 KZT); no strong role signal."
100000000817146100,terminal,0.82,3,0.587216,"No captured outflow at hop 1; 70,020 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000821507100,terminal,0.82,29,0.473509,"No captured outflow at hop 2; 400,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000831684100,peripheral,0.50,12,0.633211,"1 payers/2 tx in (15,000 KZT), 1 recipients/3 tx out (50,000 KZT); no strong role signal."
100000000838385100,peripheral,0.50,27,0.723954,"1 payers/8 tx in (436,900 KZT), 2 recipients/6 tx out (177,500 KZT); no strong role signal."
100000000850297100,transit,0.68,7,0.421929,"Transit signs: 1 payers/1 tx in, 1 recipients/1 tx out; forwarded 100% of recorded inflow. Verify."
100000000860514100,peripheral,0.50,25,0.549577,"1 payers/1 tx in (12,000 KZT), 1 recipients/1 tx out (50,000 KZT); no strong role signal."
100000000861294100,terminal,0.82,8,0.447474,"No captured outflow at hop 2; 150,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000870121100,terminal,0.82,13,0.481475,"No captured outflow at hop 3; 12,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000878006100,terminal,0.82,6,0.269838,"No captured outflow at hop 3; 47,003 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000896111100,terminal,0.82,23,0.460358,"No captured outflow at hop 3; 287,100 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000907277100,terminal,0.82,1,0.337795,"No captured outflow at hop 1; 17,534 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000910216100,coordinator,0.76,0,0.676402,"Coordination signs: 1 payers/3 tx in, 1 recipients/1 tx out; betweenness p97, 2 seeds within 2 hops. Verify."
100000000912487100,terminal,0.82,2,0.363229,"No captured outflow at hop 2; 10,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000913911100,transit,0.68,2,0.810748,"Transit signs: 2 payers/2 tx in, 1 recipients/1 tx out; forwarded 128% of recorded inflow. Verify."
100000000917179100,terminal,0.82,14,0.513696,"No captured outflow at hop 2; 94,465 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000000922570100,transit,0.68,12,0.510892,"Transit signs: 1 payers/1 tx in, 1 recipients/1 tx out; forwarded 106% of recorded inflow. Verify."
100000000926078100,terminal,0.45,4,0.490532,"Hop 4: 250,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000926766100,peripheral,0.50,25,0.454907,"1 payers/1 tx in (18,750 KZT), 1 recipients/1 tx out (6,000 KZT); no strong role signal."
100000000933075100,peripheral,0.50,12,0.707254,"1 payers/1 tx in (40,000 KZT), 2 recipients/2 tx out (55,000 KZT); no strong role signal."
100000000941942100,terminal,0.82,2,0.462672,"No captured outflow at hop 1; 130,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000942301100,terminal,0.82,0,0.371306,"No captured outflow at hop 3; 57,580 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000000943371100,terminal,0.82,13,0.428783,"No captured outflow at hop 2; 15,500 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000945428100,terminal,0.82,0,0.419170,"No captured outflow at hop 1; 89,629 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000954884100,terminal,0.82,34,0.399611,"No captured outflow at hop 3; 34,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000955444100,terminal,0.82,43,0.485659,"No captured outflow at hop 2; 6,910 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000955529100,peripheral,0.50,2,0.535013,"1 payers/1 tx in (27,000 KZT), 1 recipients/1 tx out (63,500 KZT); no strong role signal."
100000000957746100,terminal,0.45,16,0.441266,"Hop 4: 5,300 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000961900100,terminal,0.82,0,0.494181,"No captured outflow at hop 1; 36,000 KZT from 2 payers/3 tx. Observed-sample terminal; verify."
100000000967918100,terminal,0.82,0,0.524777,"No captured outflow at hop 2; 21,200 KZT from 1 payers/3 tx. Observed-sample terminal; verify."
100000000968253100,terminal,0.82,1,0.330652,"No captured outflow at hop 1; 15,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000971908100,terminal,0.82,8,0.419571,"No captured outflow at hop 2; 89,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000976943100,transit,0.68,11,0.619393,"Transit signs: 1 payers/1 tx in, 1 recipients/3 tx out; forwarded 120% of recorded inflow. Verify."
100000000978041100,terminal,0.82,1,0.386193,"No captured outflow at hop 1; 44,445 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000979567100,terminal,0.82,1,0.536259,"No captured outflow at hop 2; 10,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000979923100,terminal,0.82,11,0.433166,"No captured outflow at hop 1; 97,900 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000981693100,terminal,0.45,0,0.492668,"Hop 4: 16,500 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000000993112100,terminal,0.82,32,0.518502,"No captured outflow at hop 2; 141,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000000998559100,terminal,0.82,2,0.448854,"No captured outflow at hop 1; 100,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001009583100,terminal,0.82,6,0.360225,"No captured outflow at hop 3; 393,740 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001046057100,terminal,0.82,5,0.414297,"No captured outflow at hop 3; 83,420 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001046626100,terminal,0.82,6,0.309891,"No captured outflow at hop 3; 150,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001049200100,coordinator,0.76,18,0.747430,"Coordination signs: 2 payers/2 tx in, 4 recipients/5 tx out; betweenness p99, 2 seeds within 2 hops. Verify."
100000001052789100,terminal,0.82,18,0.358489,"No captured outflow at hop 3; 70,975 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001052945100,distributor,0.66,55,0.567023,"Fan-out signs: 3 recipients/6 tx, 1,595,700 KZT out; 1 payers/1 tx in. Verify."
100000001053894100,terminal,0.45,39,0.477982,"Hop 4: 2,000,000 KZT from 1 payers/7 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001056414100,terminal,0.82,9,0.357822,"No captured outflow at hop 3; 250,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001063678100,peripheral,0.50,22,0.608801,"1 payers/1 tx in (35,000 KZT), 2 recipients/2 tx out (90,000 KZT); no strong role signal."
100000001065234100,terminal,0.45,56,0.508022,"Hop 4: 360,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001065481100,terminal,0.45,13,0.474644,"Hop 4: 16,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001066017100,distributor,0.66,0,0.683089,"Fan-out signs: 4 recipients/4 tx, 82,500 KZT out; 2 payers/3 tx in. Verify."
100000001072022100,terminal,0.82,2,0.688229,"No captured outflow at hop 1; 1,684,000 KZT from 3 payers/6 tx. Observed-sample terminal; verify."
100000001073568100,peripheral,0.50,14,0.647319,"1 payers/4 tx in (707,465 KZT), 2 recipients/3 tx out (219,503 KZT); no strong role signal."
100000001074553100,terminal,0.82,17,0.473999,"No captured outflow at hop 1; 28,971 KZT from 2 payers/2 tx. Observed-sample terminal; verify."
100000001083990100,terminal,0.82,12,0.529183,"No captured outflow at hop 2; 49,900 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000001089055100,terminal,0.45,16,0.468035,"Hop 4: 13,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001102676100,transit,0.68,2,0.632521,"Transit signs: 1 payers/1 tx in, 1 recipients/1 tx out; forwarded 100% of recorded inflow. Verify."
100000001103905100,terminal,0.82,1,0.339731,"No captured outflow at hop 1; 18,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001110358100,terminal,0.82,0,0.443113,"No captured outflow at hop 3; 32,000 KZT from 2 payers/2 tx. Observed-sample terminal; verify."
100000001111763100,terminal,0.82,1,0.336593,"No captured outflow at hop 1; 17,144 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001114385100,terminal,0.82,2,0.370416,"No captured outflow at hop 2; 29,500 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001126374100,consolidator,0.72,0,0.768447,"Consolidation signs: 4 payers/7 tx, 182,500 KZT in; forwarded 16% of recorded inflow; verify."
100000001130176100,terminal,0.82,0,0.512695,"No captured outflow at hop 3; 25,000 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000001130553100,terminal,0.45,6,0.505619,"Hop 4: 18,000 KZT from 1 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001131403100,terminal,0.45,55,0.502414,"Hop 4: 1,570,000 KZT from 1 payers/3 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001138283100,peripheral,0.50,4,0.535547,"1 payers/1 tx in (81,805 KZT), 2 recipients/2 tx out (50,000 KZT); no strong role signal."
100000001138376100,terminal,0.82,15,0.351613,"No captured outflow at hop 2; 15,300 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001140785100,terminal,0.82,5,0.521084,"No captured outflow at hop 3; 215,000 KZT from 2 payers/2 tx. Observed-sample terminal; verify."
100000001141268100,consolidator,0.72,20,0.728316,"Consolidation signs: 2 payers/2 tx, 480,000 KZT in; forwarded 2% of recorded inflow; verify."
100000001145749100,terminal,0.82,2,0.483189,"No captured outflow at hop 3; 10,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001149815100,terminal,0.82,1,0.272775,"No captured outflow at hop 3; 12,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001155773100,terminal,0.82,1,0.292935,"No captured outflow at hop 3; 21,500 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001160401100,terminal,0.82,0,0.384924,"No captured outflow at hop 3; 47,190 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000001162560100,distributor,0.66,17,0.627092,"Fan-out signs: 12 recipients/14 tx, 2,904,398 KZT out; 1 payers/2 tx in. Verify."
100000001164648100,terminal,0.82,7,0.460269,"No captured outflow at hop 1; 13,660 KZT from 2 payers/2 tx. Observed-sample terminal; verify."
100000001166289100,consolidator,0.72,1,0.746006,"Consolidation signs: 2 payers/10 tx, 721,039 KZT in; forwarded 3% of recorded inflow; verify."
100000001169666100,peripheral,0.50,7,0.581409,"1 payers/2 tx in (220,000 KZT), 1 recipients/1 tx out (24,000 KZT); no strong role signal."
100000001184915100,terminal,0.82,15,0.483923,"No captured outflow at hop 2; 201,000 KZT from 1 payers/2 tx. Observed-sample terminal; verify."
100000001194266100,terminal,0.82,2,0.410737,"No captured outflow at hop 1; 50,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001202637100,terminal,0.45,7,0.508422,"Hop 4: 10,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001202787100,terminal,0.45,0,0.554862,"Hop 4: 14,850 KZT from 2 payers/2 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001220124100,terminal,0.45,4,0.504016,"Hop 4: 40,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001222245100,terminal,0.45,6,0.508823,"Hop 4: 420,000 KZT from 1 payers/5 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001222263100,peripheral,0.50,6,0.548632,"1 payers/1 tx in (745,570 KZT), 1 recipients/5 tx out (420,000 KZT); no strong role signal."
100000001223977100,peripheral,0.50,50,0.552915,"1 payers/1 tx in (5,000 KZT), 1 recipients/1 tx out (18,000 KZT); no strong role signal."
100000001227106100,terminal,0.82,6,0.314297,"No captured outflow at hop 3; 164,765 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001229743100,transit,0.68,0,0.437550,"Transit signs: 1 payers/1 tx in, 1 recipients/1 tx out; forwarded 129% of recorded inflow. Verify."
100000001232297100,peripheral,0.50,13,0.418680,"1 payers/1 tx in (5,000 KZT), 2 recipients/2 tx out (45,000 KZT); no strong role signal."
100000001236706100,consolidator,0.72,13,0.886860,"Consolidation signs: 3 payers/3 tx, 142,700 KZT in; forwarded 25% of recorded inflow; verify."
100000001241318100,terminal,0.82,0,0.536660,"No captured outflow at hop 2; 53,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001246806100,terminal,0.45,5,0.498275,"Hop 4: 130,000 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001248999100,terminal,0.82,16,0.296940,"No captured outflow at hop 3; 23,425 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
100000001249054100,terminal,0.45,7,0.324577,"Hop 4: 17,375 KZT from 1 payers/1 tx, 0 captured recipients; depth-cutoff artifact possible; terminal status unproven."
100000001250022100,terminal,0.82,8,0.386860,"No captured outflow at hop 2; 50,000 KZT from 1 payers/1 tx. Observed-sample terminal; verify."
